Month,DOW,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
1,0,0.7507586923260483,0.721696775733075,0.717092685391839,0.7369688802796144,0.8008197526705129,0.9066689125643942,1.5028873822658302,1.3872685672576184,1.1700004211058241,1.14576718462683,1.060355694052582,0.9667242177959322,0.9370109908620036,0.918010696087927,0.9063994048371022,0.879830434721579,0.9110933310874357,1.3371625889586054,1.4039106694178916,1.1205906711023148,1.0467006358697941,0.9788745245013406,0.888544517904016,0.8048623685798909
1,1,0.6262896561818382,0.6017573529294783,0.5985500167844228,0.6312533906920432,0.7210206201804445,0.8726245268940546,1.5447141795758235,1.4949622867543062,1.1849197927322654,1.1287532276206371,1.0224147613827819,0.9487414864793917,0.9110743780615663,0.888222108028045,0.8820938050365996,0.8768818838008843,0.9295738347553689,1.4905712908414326,1.6443706955114794,1.2278560962455394,1.0859887456865625,1.0003643253855248,0.8845756722917021,0.8024258661478079
1,2,0.5682863134496204,0.5511943181882185,0.5571419720753145,0.5807673750157233,0.6908290105829938,1.0539062455998063,3.402238255354859,3.412947036217232,1.558105086483168,0.8988917613353683,0.8578889959016008,0.7878538694482461,0.7400773870875081,0.7102940596680353,0.68190752975235,0.6740824598655394,0.6926763879267132,0.9609816632779309,1.031136944355267,0.8322359836815001,0.7749222280422119,0.7176234917309212,0.6610306638355232,0.602980961124347
1,3,0.7083537418815238,0.6782864246168645,0.6842065244876055,0.7087781218005734,0.7894527444118892,1.0263203962293845,1.9187701469945946,1.6970104202952625,1.239146925632724,1.0938816793420698,1.036229667339191,0.9464520954642628,0.9051387103447911,0.8820948807404015,0.8512000226335956,0.8496934739209699,0.8760474668939457,1.246722107187758,1.2904756768417647,1.0419375772504074,0.9868106257658732,0.9118651320617263,0.8491417800262056,0.7819836578366173
1,4,0.7902096800862971,0.7419509775359637,0.7381006747872099,0.7576356464020535,0.8228781997275655,0.9827720605025078,1.585285386959363,1.3857546672125856,1.1443902899931497,1.099037030621324,1.0502350338180988,0.9860790689983701,0.9463004810909978,0.917411399730715,0.8914041400596837,0.8736880231175642,0.904065258300985,1.3253545191845864,1.3180082360259207,1.0777776902907805,1.011401305480973,0.9552766470083383,0.8772784894845003,0.8177050935804666
1,5,0.8808259102664091,0.8166659825130329,0.7823570460982715,0.7741061532777799,0.8165182053281882,0.8750872295882762,1.0550059521366115,1.1682771643200194,1.3572102951438771,1.3139608390460158,1.1530561142810225,1.0665818316161073,0.9647879807889658,0.9073026558844051,0.883682935840072,0.8647181971183449,0.8883871762242928,1.1917244776487006,1.3520873527359303,1.1207175403308565,1.0299330897746395,0.9795410697426211,0.9092976478798077,0.8481671524157463
1,6,0.8488734831778374,0.7760102946290641,0.7410399267735688,0.7512189786068609,0.7851986844834472,0.8481552532431281,1.0595377529928829,1.1539478395829315,1.2383770067354696,1.1876303468658447,1.0898024764485594,1.023849155202678,0.9641865375228704,0.9303554309431206,0.8994220106516804,0.8976635856391163,0.9223063023644831,1.2745609355151288,1.5443677254710548,1.1946145138171547,1.0839080376740495,1.0132738385778222,0.9147525047753005,0.8569473783059475
2,0,0.6614284376777986,0.6128583877681832,0.5990594234107065,0.6295381380040476,0.7034014879259062,0.8577251874311314,1.4019344477173372,1.2913986935636041,1.1326097759468783,1.1234488768536057,1.06335568343044,1.0498447976608019,1.0456388502783558,1.0671871286486954,1.064479189923011,1.0837228395906404,1.063557338441927,1.2007979776883135,1.6544929456755806,1.151363692015182,1.032387235237773,0.9485851740354768,0.8381934591756631,0.7229908318989421
2,1,0.6226360734904731,0.5668409847454012,0.5431939246012988,0.5818673444825396,0.6668171630761632,0.8225884301519972,1.2359031218858778,1.1126390792613037,1.0640877734970835,1.0774378859328677,1.0619625313828664,1.0568439905162317,1.058729768730255,1.1012645440021152,1.1131479400492148,1.1400277628459288,1.142422401847863,1.267662021649033,1.8382446298349568,1.1765460076254286,1.0699845720393468,0.9970678144304439,0.8822448742876884,0.7998393596336202
2,2,0.6809172172561212,0.6281503183951688,0.6075517952704117,0.6287183473347484,0.7067774821369847,0.8541361475679392,1.3722682292445214,1.1582708003228797,1.0541720230799128,1.0418248677090496,1.0418547639690274,1.0534246165804657,1.0490298663637179,1.0659212532512183,1.0836497354180992,1.1214984005500912,1.0782086161021256,1.1968668719543185,1.6963137911447277,1.201082244611199,1.09166193309217,0.9869652306496457,0.8364973541809919,0.7642380938144637
